label,case,toy,variant,group,baseline_group,nabm_group,seed,primary_metric,metric_value,direction,ceiling_metric,ceiling_value,ceiling_tolerance,ceiling_metric_value,ceiling_gap,final_within_ceiling,ever_reached_ceiling,time_to_ceiling,config_path,run_dir,nabm_status,neural_role,social_channels,reference_policies
toy24_basin_learned_credit_replay_quick,toy2_basin_learned_credit,toy2,linear_welfare_heavy,baseline,baseline,nabm,1,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,23,experiments/configs/generated/evidence_matrix/toy24_basin_learned_credit_replay_quick/toy2_basin_learned_credit_linear_welfare_heavy_seed01.yaml,experiments/runs/20260514_154758_037796_toy24_basin_learned_credit_replay_quick_toy2_basin_learned_credit_linear_welfare_heavy_seed01,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_learned_credit_replay_quick,toy2_basin_learned_credit,toy2,linear_welfare_heavy,baseline,baseline,nabm,2,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,26,experiments/configs/generated/evidence_matrix/toy24_basin_learned_credit_replay_quick/toy2_basin_learned_credit_linear_welfare_heavy_seed02.yaml,experiments/runs/20260514_154805_474136_toy24_basin_learned_credit_replay_quick_toy2_basin_learned_credit_linear_welfare_heavy_seed02,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_learned_credit_replay_quick,toy2_basin_learned_credit,toy2,linear_welfare_heavy,baseline,baseline,nabm,3,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,22,experiments/configs/generated/evidence_matrix/toy24_basin_learned_credit_replay_quick/toy2_basin_learned_credit_linear_welfare_heavy_seed03.yaml,experiments/runs/20260514_154811_306763_toy24_basin_learned_credit_replay_quick_toy2_basin_learned_credit_linear_welfare_heavy_seed03,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_learned_credit_replay_quick,toy2_basin_learned_credit,toy2,mixed_objective_basin_escalate_credit_p3_min2_h1_prototype,diagnostic,baseline,nabm,1,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,9,experiments/configs/generated/evidence_matrix/toy24_basin_learned_credit_replay_quick/toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_prototype_seed01.yaml,experiments/runs/20260514_154817_294994_toy24_basin_learned_credit_replay_quick_toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_prototype_seed01,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_learned_credit_replay_quick,toy2_basin_learned_credit,toy2,mixed_objective_basin_escalate_credit_p3_min2_h1_prototype,diagnostic,baseline,nabm,2,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,10,experiments/configs/generated/evidence_matrix/toy24_basin_learned_credit_replay_quick/toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_prototype_seed02.yaml,experiments/runs/20260514_154831_636025_toy24_basin_learned_credit_replay_quick_toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_prototype_seed02,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_learned_credit_replay_quick,toy2_basin_learned_credit,toy2,mixed_objective_basin_escalate_credit_p3_min2_h1_prototype,diagnostic,baseline,nabm,3,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,9,experiments/configs/generated/evidence_matrix/toy24_basin_learned_credit_replay_quick/toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_prototype_seed03.yaml,experiments/runs/20260514_154846_220036_toy24_basin_learned_credit_replay_quick_toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_prototype_seed03,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_learned_credit_replay_quick,toy2_basin_learned_credit,toy2,mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_prototype,nabm,baseline,nabm,1,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,9,experiments/configs/generated/evidence_matrix/toy24_basin_learned_credit_replay_quick/toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_prototype_seed01.yaml,experiments/runs/20260514_154900_528191_toy24_basin_learned_credit_replay_quick_toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_prototype_seed01,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_learned_credit_replay_quick,toy2_basin_learned_credit,toy2,mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_prototype,nabm,baseline,nabm,2,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,10,experiments/configs/generated/evidence_matrix/toy24_basin_learned_credit_replay_quick/toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_prototype_seed02.yaml,experiments/runs/20260514_154915_121988_toy24_basin_learned_credit_replay_quick_toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_prototype_seed02,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_learned_credit_replay_quick,toy2_basin_learned_credit,toy2,mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_prototype,nabm,baseline,nabm,3,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,9,experiments/configs/generated/evidence_matrix/toy24_basin_learned_credit_replay_quick/toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_prototype_seed03.yaml,experiments/runs/20260514_154930_469340_toy24_basin_learned_credit_replay_quick_toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_prototype_seed03,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_learned_credit_replay_quick,toy2_basin_learned_credit,toy2,mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_zero,diagnostic,baseline,nabm,1,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,9,experiments/configs/generated/evidence_matrix/toy24_basin_learned_credit_replay_quick/toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_zero_seed01.yaml,experiments/runs/20260514_154945_781606_toy24_basin_learned_credit_replay_quick_toy2_basin_learned_credit_mixed_objective_basin_escalate_credit_p3_min2_h1_learned_gated_zero_seed01,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
