label,case,toy,variant,group,baseline_group,nabm_group,seed,primary_metric,metric_value,direction,ceiling_metric,ceiling_value,ceiling_tolerance,ceiling_metric_value,ceiling_gap,final_within_ceiling,ever_reached_ceiling,time_to_ceiling,config_path,run_dir,nabm_status,neural_role,social_channels,reference_policies
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,reputation_imitation,baseline,baseline,nabm,1,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,3,experiments/configs/generated/evidence_matrix/toy24_basin_credit_diagnostics_quick/toy2_basin_credit_reputation_imitation_seed01.yaml,experiments/runs/20260513_210832_149775_toy24_basin_credit_diagnostics_quick_toy2_basin_credit_reputation_imitation_seed01,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,reputation_imitation,baseline,baseline,nabm,2,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,3,experiments/configs/generated/evidence_matrix/toy24_basin_credit_diagnostics_quick/toy2_basin_credit_reputation_imitation_seed02.yaml,experiments/runs/20260513_210832_676423_toy24_basin_credit_diagnostics_quick_toy2_basin_credit_reputation_imitation_seed02,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,reputation_imitation,baseline,baseline,nabm,3,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,2,experiments/configs/generated/evidence_matrix/toy24_basin_credit_diagnostics_quick/toy2_basin_credit_reputation_imitation_seed03.yaml,experiments/runs/20260513_210833_249035_toy24_basin_credit_diagnostics_quick_toy2_basin_credit_reputation_imitation_seed03,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,linear_welfare_heavy,baseline,baseline,nabm,1,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,23,experiments/configs/generated/evidence_matrix/toy24_basin_credit_diagnostics_quick/toy2_basin_credit_linear_welfare_heavy_seed01.yaml,experiments/runs/20260513_210833_783540_toy24_basin_credit_diagnostics_quick_toy2_basin_credit_linear_welfare_heavy_seed01,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,linear_welfare_heavy,baseline,baseline,nabm,2,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,26,experiments/configs/generated/evidence_matrix/toy24_basin_credit_diagnostics_quick/toy2_basin_credit_linear_welfare_heavy_seed02.yaml,experiments/runs/20260513_210842_353914_toy24_basin_credit_diagnostics_quick_toy2_basin_credit_linear_welfare_heavy_seed02,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,linear_welfare_heavy,baseline,baseline,nabm,3,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,22,experiments/configs/generated/evidence_matrix/toy24_basin_credit_diagnostics_quick/toy2_basin_credit_linear_welfare_heavy_seed03.yaml,experiments/runs/20260513_210850_104640_toy24_basin_credit_diagnostics_quick_toy2_basin_credit_linear_welfare_heavy_seed03,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,baseline,nabm,1,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,20,experiments/configs/generated/evidence_matrix/toy24_basin_credit_diagnostics_quick/toy2_basin_credit_decision_bootstrap_w1p0_e5_linear_welfare_seed01.yaml,experiments/runs/20260513_210857_638302_toy24_basin_credit_diagnostics_quick_toy2_basin_credit_decision_bootstrap_w1p0_e5_linear_welfare_seed01,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,baseline,nabm,2,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,26,experiments/configs/generated/evidence_matrix/toy24_basin_credit_diagnostics_quick/toy2_basin_credit_decision_bootstrap_w1p0_e5_linear_welfare_seed02.yaml,experiments/runs/20260513_210905_165745_toy24_basin_credit_diagnostics_quick_toy2_basin_credit_decision_bootstrap_w1p0_e5_linear_welfare_seed02,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,decision_bootstrap_w1p0_e5_linear_welfare,diagnostic,baseline,nabm,3,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,22,experiments/configs/generated/evidence_matrix/toy24_basin_credit_diagnostics_quick/toy2_basin_credit_decision_bootstrap_w1p0_e5_linear_welfare_seed03.yaml,experiments/runs/20260513_210912_892965_toy24_basin_credit_diagnostics_quick_toy2_basin_credit_decision_bootstrap_w1p0_e5_linear_welfare_seed03,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,basin_credit_w1p0_h1_prototype,nabm,baseline,nabm,1,final_mean_payoff,2.525,maximize,mean_payoff,3.0,0.001,2.525,0.4750000000000001,False,False,,experiments/configs/generated/evidence_matrix/toy24_basin_credit_diagnostics_quick/toy2_basin_credit_basin_credit_w1p0_h1_prototype_seed01.yaml,experiments/runs/20260513_210920_314758_toy24_basin_credit_diagnostics_quick_toy2_basin_credit_basin_credit_w1p0_h1_prototype_seed01,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
